date,year,month,quarter,week,aggregation_level,price_exaa_mean,price_mc_auction_mean,price_count_exaa,price_count_mc,data_completeness,month_name,carbonprices_exchange_rate_eur_usd,carbonprices_primary_market,carbonprices_secondary_market,climate_cdd_at,climate_hdd_at,climate_cdd_eu,climate_hdd_eu,prod_gross_electricity_production,prod_gross_electricity_consumption,prod_hydropower_production_total,prod_fossil_sk_production,prod_fossil_DvfB_production,prod_fossil_DvOe_production,prod_fossil_gas_production,prod_fossil_subtotal_production,prod_renewable_bio_production,prod_renewable_SoBio_production,prod_other_fuels_production,prod_fuel_production_total,prod_wind_total,prod_pv_total,prod_geothermal_total,prod_power_production_total,prod_electricity_imports,prod_electricity_exports,oegpi_month,oegpi_quarter,oegpi_season,oegpi_year,econ_prod_index_industry,econ_consumer_price_index,econ_exports_total_EUR,econ_turnover_index_commercial_sales,econ_count_overnight_stays,econ_turnover_industry,econ_count_employees_industry,econ_prod_index_construction,econ_total_production_construction,econ_turnover_index_construction,econ_turnover_construction,econ_count_employees_construction,econ_turnover_index_wholesale,econ_turnover_index_retail,econ_count_employees_retail,econ_turnover_index_car_retail,econ_imports_total_EUR,econ_imports_energy_EUR
2022-10-28,2022.0,10.0,4.0,43.0,daily,117.0,117.0,96.0,96.0,200.0,October,0.982566667,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,2022.0,10.0,4.0,43.0,daily,115.0,103.0,96.0,96.0,200.0,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,2022.0,10.0,4.0,43.0,daily,100.0,118.0,92.0,92.0,191.7,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,2022.0,10.0,4.0,44.0,daily,124.0,147.0,96.0,96.0,200.0,October,0.982566667,79.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,2022.0,10.0,4.0,44.0,weekly,122.0,124.0,668.0,668.0,198.8,October,0.982566667,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,2022.0,11.0,4.0,44.0,daily,101.0,118.0,96.0,96.0,200.0,November,1.020127273,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,2022.0,11.0,4.0,44.0,monthly,211.0,212.0,2880.0,2880.0,193.5,November,1.020127273,75.0,77.0,0.0,396.94,0.0,328.12,4517312.0,5767657.0,2660807.0,6295.0,141713.0,74919.0,1269871.0,1492798.0,275747.0,117517.0,75413.0,1961475.0,456863.0,147952.0,0.0,5227098.0,2735628.0,1494176.0,145.19,,,,115.4,125.4,18165097520.0,118.3,4885623.0,,,121.2,,140.5,,,123.5,111.9,102.6,112.4,20137869619.0,2458733534.0
2022-11-02,2022.0,11.0,4.0,44.0,daily,124.0,145.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,2022.0,11.0,4.0,44.0,daily,133.0,141.0,96.0,96.0,200.0,November,1.020127273,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,2022.0,11.0,4.0,44.0,daily,185.0,178.0,96.0,96.0,200.0,November,1.020127273,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,2022.0,11.0,4.0,44.0,daily,142.0,138.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,2022.0,11.0,4.0,44.0,daily,115.0,129.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,2022.0,11.0,4.0,45.0,daily,145.0,117.0,96.0,96.0,200.0,November,1.020127273,77.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,2022.0,11.0,4.0,45.0,weekly,135.0,138.0,672.0,672.0,200.0,November,1.020127273,78.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,2022.0,11.0,4.0,45.0,daily,150.0,157.0,96.0,96.0,200.0,November,1.020127273,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,2022.0,11.0,4.0,45.0,daily,177.0,186.0,96.0,96.0,200.0,November,1.020127273,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,2022.0,11.0,4.0,45.0,daily,186.0,205.0,96.0,96.0,200.0,November,1.020127273,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,2022.0,11.0,4.0,45.0,daily,194.0,207.0,96.0,96.0,200.0,November,1.020127273,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,2022.0,11.0,4.0,45.0,daily,181.0,180.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,2022.0,11.0,4.0,45.0,daily,153.0,169.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,2022.0,11.0,4.0,46.0,daily,190.0,204.0,96.0,96.0,200.0,November,1.020127273,75.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,2022.0,11.0,4.0,46.0,weekly,176.0,187.0,672.0,672.0,200.0,November,1.020127273,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,2022.0,11.0,4.0,46.0,daily,220.0,238.0,96.0,96.0,200.0,November,1.020127273,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,2022.0,11.0,4.0,46.0,daily,250.0,248.0,96.0,96.0,200.0,November,1.020127273,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,2022.0,11.0,4.0,46.0,daily,240.0,255.0,96.0,96.0,200.0,November,1.020127273,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,2022.0,11.0,4.0,46.0,daily,243.0,243.0,96.0,96.0,200.0,November,1.020127273,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,2022.0,11.0,4.0,46.0,daily,238.0,208.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,2022.0,11.0,4.0,46.0,daily,214.0,210.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,2022.0,11.0,4.0,47.0,daily,259.0,253.0,96.0,96.0,200.0,November,1.020127273,73.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,2022.0,11.0,4.0,47.0,weekly,238.0,236.0,672.0,672.0,200.0,November,1.020127273,74.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,2022.0,11.0,4.0,47.0,daily,234.0,217.0,96.0,96.0,200.0,November,1.020127273,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,2022.0,11.0,4.0,47.0,daily,221.0,222.0,96.0,96.0,200.0,November,1.020127273,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,2022.0,11.0,4.0,47.0,daily,261.0,257.0,96.0,96.0,200.0,November,1.020127273,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,2022.0,11.0,4.0,47.0,daily,266.0,269.0,96.0,96.0,200.0,November,1.020127273,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,2022.0,11.0,4.0,47.0,daily,244.0,239.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,2022.0,11.0,4.0,47.0,daily,199.0,171.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,2022.0,11.0,4.0,48.0,daily,278.0,302.0,96.0,96.0,200.0,November,1.020127273,78.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,2022.0,11.0,4.0,48.0,weekly,243.0,240.0,672.0,672.0,200.0,November,1.020127273,76.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,2022.0,11.0,4.0,48.0,daily,373.0,372.0,96.0,96.0,200.0,November,1.020127273,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,2022.0,11.0,4.0,48.0,daily,400.0,396.0,96.0,96.0,200.0,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,2022.0,12.0,4.0,48.0,daily,399.0,393.0,96.0,96.0,200.0,December,1.058880952,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,2022.0,12.0,4.0,48.0,monthly,272.0,261.0,2976.0,2976.0,200.0,December,1.058880952,86.0,85.0,0.0,553.6,0.0,472.79,4821433.0,6298023.0,2653354.0,5488.0,146069.0,82754.0,1394031.0,1628342.0,279731.0,118574.0,73979.0,2100627.0,670848.0,116629.0,0.0,5541458.0,2913774.0,1439397.0,115.41,,,,107.6,125.6,15077371404.0,114.8,10787073.0,,,116.9,,131.4,,,111.6,129.8,101.9,93.7,16599612914.0,2182410037.0
2022-12-02,2022.0,12.0,4.0,48.0,daily,390.0,380.0,96.0,96.0,200.0,December,1.058880952,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,2022.0,12.0,4.0,48.0,daily,288.0,295.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,2022.0,12.0,4.0,48.0,daily,251.0,276.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,2022.0,12.0,4.0,49.0,daily,345.0,344.0,96.0,96.0,200.0,December,1.058880952,86.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,2022.0,12.0,4.0,49.0,weekly,349.0,351.0,672.0,672.0,200.0,December,1.04919253225,84.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,2022.0,12.0,4.0,49.0,daily,400.0,390.0,96.0,96.0,200.0,December,1.058880952,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,2022.0,12.0,4.0,49.0,daily,362.0,366.0,96.0,96.0,200.0,December,1.058880952,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,2022.0,12.0,4.0,49.0,daily,394.0,390.0,96.0,96.0,200.0,December,1.058880952,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,2022.0,12.0,4.0,49.0,daily,428.0,415.0,96.0,96.0,200.0,December,1.058880952,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,2022.0,12.0,4.0,49.0,daily,367.0,352.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,2022.0,12.0,4.0,49.0,daily,340.0,315.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,2022.0,12.0,4.0,50.0,daily,430.0,424.0,96.0,96.0,200.0,December,1.058880952,88.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,2022.0,12.0,4.0,50.0,weekly,389.0,379.0,672.0,672.0,200.0,December,1.058880952,88.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,2022.0,12.0,4.0,50.0,daily,428.0,447.0,96.0,96.0,200.0,December,1.058880952,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,2022.0,12.0,4.0,50.0,daily,438.0,446.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,2022.0,12.0,4.0,50.0,daily,430.0,400.0,96.0,96.0,200.0,December,1.058880952,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,2022.0,12.0,4.0,50.0,daily,431.0,410.0,96.0,96.0,200.0,December,1.058880952,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,2022.0,12.0,4.0,50.0,daily,296.0,272.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,2022.0,12.0,4.0,50.0,daily,228.0,206.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,2022.0,12.0,4.0,51.0,daily,273.0,211.0,96.0,96.0,200.0,December,1.058880952,84.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,2022.0,12.0,4.0,51.0,weekly,360.0,342.0,672.0,672.0,200.0,December,1.058880952,86.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,2022.0,12.0,4.0,51.0,daily,231.0,221.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,2022.0,12.0,4.0,51.0,daily,240.0,229.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,2022.0,12.0,4.0,51.0,daily,216.0,209.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,2022.0,12.0,4.0,51.0,daily,195.0,184.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,2022.0,12.0,4.0,51.0,daily,113.0,113.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,2022.0,12.0,4.0,51.0,daily,110.0,106.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,2022.0,12.0,4.0,52.0,daily,71.0,51.0,96.0,96.0,200.0,December,1.058880952,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,2022.0,12.0,4.0,52.0,weekly,168.0,159.0,672.0,672.0,200.0,December,1.058880952,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,2022.0,12.0,4.0,52.0,daily,128.0,98.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,2022.0,12.0,4.0,52.0,daily,98.0,81.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,2022.0,12.0,4.0,52.0,daily,60.0,38.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,2022.0,12.0,4.0,52.0,daily,38.0,31.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,2022.0,12.0,4.0,52.0,daily,5.0,4.0,96.0,96.0,200.0,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,2023.0,1.0,1.0,52.0,daily,,17.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,2023.0,1.0,1.0,52.0,monthly,,145.0,0.0,2976.0,100.0,January,1.0769,80.0,86.0,0.0,531.18,0.0,460.73,4967665.0,6150757.0,2817612.0,3131.0,151178.0,75598.0,1148852.0,1378758.0,287411.0,112781.0,72776.0,1851726.0,847188.0,126263.0,0.0,5642788.0,2837079.0,1659554.0,126.93,137.92,,162.34,99.0,126.7,15720693792.0,99.9,15027942.0,,,62.5,,71.8,,,101.4,98.7,101.0,96.8,17820445772.0,2277317468.0
2023-01-02,2023.0,1.0,1.0,1.0,daily,,126.0,0.0,96.0,100.0,January,1.0769,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,2023.0,1.0,1.0,1.0,weekly,66.0,51.0,480.0,480.0,142.9,January,1.0769,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,2023.0,1.0,1.0,1.0,weekly,,72.0,0.0,192.0,28.6,January,1.0769,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,2023.0,1.0,1.0,1.0,daily,,147.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,2023.0,1.0,1.0,1.0,daily,,143.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,2023.0,1.0,1.0,1.0,daily,,132.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,2023.0,1.0,1.0,1.0,daily,,128.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,2023.0,1.0,1.0,1.0,daily,,148.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,2023.0,1.0,1.0,1.0,daily,,112.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,2023.0,1.0,1.0,2.0,daily,,142.0,0.0,96.0,100.0,January,1.0769,75.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,2023.0,1.0,1.0,2.0,weekly,,136.0,0.0,672.0,100.0,January,1.0769,75.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,2023.0,1.0,1.0,2.0,daily,,135.0,0.0,96.0,100.0,January,1.0769,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,2023.0,1.0,1.0,2.0,daily,,138.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,2023.0,1.0,1.0,2.0,daily,,168.0,0.0,96.0,100.0,January,1.0769,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,2023.0,1.0,1.0,2.0,daily,,163.0,0.0,96.0,100.0,January,1.0769,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,2023.0,1.0,1.0,2.0,daily,,119.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,2023.0,1.0,1.0,2.0,daily,,83.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,2023.0,1.0,1.0,3.0,daily,,135.0,0.0,96.0,100.0,January,1.0769,75.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,2023.0,1.0,1.0,3.0,weekly,,135.0,0.0,672.0,100.0,January,1.0769,77.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,2023.0,1.0,1.0,3.0,daily,,144.0,0.0,96.0,100.0,January,1.0769,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,2023.0,1.0,1.0,3.0,daily,,149.0,0.0,96.0,100.0,January,1.0769,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,2023.0,1.0,1.0,3.0,daily,,156.0,0.0,96.0,100.0,January,1.0769,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,2023.0,1.0,1.0,3.0,daily,,179.0,0.0,96.0,100.0,January,1.0769,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,2023.0,1.0,1.0,3.0,daily,,143.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,2023.0,1.0,1.0,3.0,daily,,156.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,2023.0,1.0,1.0,4.0,daily,,203.0,0.0,96.0,100.0,January,1.0769,82.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,2023.0,1.0,1.0,4.0,weekly,,162.0,0.0,672.0,100.0,January,1.0769,79.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,2023.0,1.0,1.0,4.0,daily,,203.0,0.0,96.0,100.0,January,1.0769,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,2023.0,1.0,1.0,4.0,daily,,182.0,0.0,96.0,100.0,January,1.0769,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,2023.0,1.0,1.0,4.0,daily,,169.0,0.0,96.0,100.0,January,1.0769,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,2023.0,1.0,1.0,4.0,daily,,169.0,0.0,96.0,100.0,January,1.0769,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,2023.0,1.0,1.0,4.0,daily,,146.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,2023.0,1.0,1.0,4.0,daily,,140.0,0.0,96.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,2023.0,1.0,1.0,5.0,daily,,157.0,0.0,96.0,100.0,January,1.0769,85.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,2023.0,1.0,1.0,5.0,weekly,,167.0,0.0,672.0,100.0,January,1.0769,83.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,2023.0,1.0,1.0,5.0,daily,,146.0,0.0,96.0,100.0,January,1.0769,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,2023.0,2.0,1.0,5.0,daily,,142.0,0.0,96.0,100.0,February,1.07151,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,2023.0,2.0,1.0,5.0,monthly,,145.0,0.0,2688.0,90.3,February,1.07151,92.0,97.0,0.0,459.12,0.0,422.23,4787212.0,5507666.0,2605754.0,4225.0,127356.0,65859.0,1142182.0,1339622.0,268720.0,108289.0,69742.0,1786373.0,827517.0,261928.0,0.0,5481572.0,2394622.0,1681946.0,67.95,,,,105.7,127.9,15920860822.0,102.5,17457450.0,,,83.3,,93.2,,,106.1,98.0,101.2,98.9,17366593394.0,1708842535.0
2023-02-02,2023.0,2.0,1.0,5.0,daily,,151.0,0.0,96.0,100.0,February,1.07151,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-03,2023.0,2.0,1.0,5.0,daily,,142.0,0.0,96.0,100.0,February,1.07151,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,2023.0,2.0,1.0,5.0,daily,,147.0,0.0,96.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,2023.0,2.0,1.0,5.0,daily,,131.0,0.0,96.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,2023.0,2.0,1.0,6.0,daily,,172.0,0.0,96.0,100.0,February,1.07151,92.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,2023.0,2.0,1.0,6.0,weekly,,147.0,0.0,672.0,100.0,February,1.072588,91.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,2023.0,2.0,1.0,6.0,daily,,175.0,0.0,96.0,100.0,February,1.07151,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,2023.0,2.0,1.0,6.0,daily,,162.0,0.0,96.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,2023.0,2.0,1.0,6.0,daily,,154.0,0.0,96.0,100.0,February,1.07151,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,2023.0,2.0,1.0,6.0,daily,,155.0,0.0,96.0,100.0,February,1.07151,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,2023.0,2.0,1.0,6.0,daily,,149.0,0.0,96.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
